date,publish_date,equity_pcr,equity_pcr_pctl,is_proxy,source
2022-09-07,2022-09-07,0.7696,59.72,True,vix_derived_proxy
2022-09-08,2022-09-08,0.7542,52.78,True,vix_derived_proxy
2022-09-09,2022-09-09,0.7419,45.83,True,vix_derived_proxy
2022-09-12,2022-09-12,0.7581,53.77,True,vix_derived_proxy
2022-09-13,2022-09-13,0.8091,73.81,True,vix_derived_proxy
2022-09-14,2022-09-14,0.7924,67.46,True,vix_derived_proxy
2022-09-15,2022-09-15,0.7941,69.05,True,vix_derived_proxy
2022-09-16,2022-09-16,0.7945,69.05,True,vix_derived_proxy
2022-09-19,2022-09-19,0.7864,64.68,True,vix_derived_proxy
2022-09-20,2022-09-20,0.8074,72.22,True,vix_derived_proxy
2022-09-21,2022-09-21,0.8198,77.78,True,vix_derived_proxy
2022-09-22,2022-09-22,0.8103,73.81,True,vix_derived_proxy
2022-09-23,2022-09-23,0.8488,86.11,True,vix_derived_proxy
2022-09-26,2022-09-26,0.8839,94.84,True,vix_derived_proxy
2022-09-27,2022-09-27,0.889,96.03,True,vix_derived_proxy
2022-09-28,2022-09-28,0.8527,86.11,True,vix_derived_proxy
2022-09-29,2022-09-29,0.8776,93.25,True,vix_derived_proxy
2022-09-30,2022-09-30,0.8743,92.06,True,vix_derived_proxy
2022-10-03,2022-10-03,0.8515,84.52,True,vix_derived_proxy
2022-10-04,2022-10-04,0.836,80.56,True,vix_derived_proxy
2022-10-05,2022-10-05,0.8282,77.38,True,vix_derived_proxy
2022-10-06,2022-10-06,0.8578,87.7,True,vix_derived_proxy
2022-10-07,2022-10-07,0.8704,91.27,True,vix_derived_proxy
2022-10-10,2022-10-10,0.8868,95.04,True,vix_derived_proxy
2022-10-11,2022-10-11,0.9045,98.41,True,vix_derived_proxy
2022-10-12,2022-10-12,0.9035,98.02,True,vix_derived_proxy
2022-10-13,2022-10-13,0.8791,92.06,True,vix_derived_proxy
2022-10-14,2022-10-14,0.8803,92.86,True,vix_derived_proxy
2022-10-17,2022-10-17,0.8706,89.29,True,vix_derived_proxy
2022-10-18,2022-10-18,0.8575,84.52,True,vix_derived_proxy
2022-10-19,2022-10-19,0.8614,86.11,True,vix_derived_proxy
2022-10-20,2022-10-20,0.8497,79.76,True,vix_derived_proxy
2022-10-21,2022-10-21,0.8454,78.17,True,vix_derived_proxy
2022-10-24,2022-10-24,0.8478,78.57,True,vix_derived_proxy
2022-10-25,2022-10-25,0.8269,71.43,True,vix_derived_proxy
2022-10-26,2022-10-26,0.8092,63.89,True,vix_derived_proxy
2022-10-27,2022-10-27,0.8108,65.08,True,vix_derived_proxy
2022-10-28,2022-10-28,0.7862,53.17,True,vix_derived_proxy
2022-10-31,2022-10-31,0.7882,53.97,True,vix_derived_proxy
2022-11-01,2022-11-01,0.7871,53.17,True,vix_derived_proxy
2022-11-02,2022-11-02,0.7879,53.17,True,vix_derived_proxy
2022-11-03,2022-11-03,0.7795,47.82,True,vix_derived_proxy
2022-11-04,2022-11-04,0.7682,44.44,True,vix_derived_proxy
2022-11-07,2022-11-07,0.7653,43.06,True,vix_derived_proxy
2022-11-08,2022-11-08,0.7831,48.81,True,vix_derived_proxy
2022-11-09,2022-11-09,0.7914,54.56,True,vix_derived_proxy
2022-11-10,2022-11-10,0.753,35.52,True,vix_derived_proxy
2022-11-11,2022-11-11,0.7378,28.97,True,vix_derived_proxy
2022-11-14,2022-11-14,0.7559,36.51,True,vix_derived_proxy
2022-11-15,2022-11-15,0.7681,43.25,True,vix_derived_proxy
2022-11-16,2022-11-16,0.7617,39.88,True,vix_derived_proxy
2022-11-17,2022-11-17,0.759,38.29,True,vix_derived_proxy
2022-11-18,2022-11-18,0.7468,32.14,True,vix_derived_proxy
2022-11-21,2022-11-21,0.7354,26.59,True,vix_derived_proxy
2022-11-22,2022-11-22,0.7194,18.45,True,vix_derived_proxy
2022-11-23,2022-11-23,0.7053,14.68,True,vix_derived_proxy
2022-11-25,2022-11-25,0.7075,14.68,True,vix_derived_proxy
2022-11-28,2022-11-28,0.7331,26.19,True,vix_derived_proxy
2022-11-29,2022-11-29,0.7283,23.81,True,vix_derived_proxy
2022-11-30,2022-11-30,0.7087,15.87,True,vix_derived_proxy
2022-12-01,2022-12-01,0.6976,11.11,True,vix_derived_proxy
2022-12-02,2022-12-02,0.6859,6.35,True,vix_derived_proxy
2022-12-05,2022-12-05,0.7112,17.46,True,vix_derived_proxy
2022-12-06,2022-12-06,0.7326,27.98,True,vix_derived_proxy
2022-12-07,2022-12-07,0.7402,29.96,True,vix_derived_proxy
2022-12-08,2022-12-08,0.7344,28.17,True,vix_derived_proxy
2022-12-09,2022-12-09,0.7424,31.75,True,vix_derived_proxy
2022-12-12,2022-12-12,0.775,48.41,True,vix_derived_proxy
2022-12-13,2022-12-13,0.7382,28.57,True,vix_derived_proxy
2022-12-14,2022-12-14,0.7171,17.86,True,vix_derived_proxy
2022-12-15,2022-12-15,0.7424,31.15,True,vix_derived_proxy
2022-12-16,2022-12-16,0.7393,28.17,True,vix_derived_proxy
2022-12-19,2022-12-19,0.7363,26.98,True,vix_derived_proxy
2022-12-20,2022-12-20,0.7222,20.63,True,vix_derived_proxy
2022-12-21,2022-12-21,0.701,12.3,True,vix_derived_proxy
2022-12-22,2022-12-22,0.7295,23.81,True,vix_derived_proxy
2022-12-23,2022-12-23,0.7131,15.87,True,vix_derived_proxy
2022-12-27,2022-12-27,0.7247,20.63,True,vix_derived_proxy
2022-12-28,2022-12-28,0.7321,24.6,True,vix_derived_proxy
2022-12-29,2022-12-29,0.7216,18.65,True,vix_derived_proxy
2022-12-30,2022-12-30,0.7251,20.44,True,vix_derived_proxy
2023-01-03,2023-01-03,0.7435,32.54,True,vix_derived_proxy
2023-01-04,2023-01-04,0.7302,23.02,True,vix_derived_proxy
2023-01-05,2023-01-05,0.7369,26.98,True,vix_derived_proxy
2023-01-06,2023-01-06,0.7169,13.49,True,vix_derived_proxy
2023-01-09,2023-01-09,0.7295,22.02,True,vix_derived_proxy
2023-01-10,2023-01-10,0.7087,10.52,True,vix_derived_proxy
2023-01-11,2023-01-11,0.7164,12.7,True,vix_derived_proxy
2023-01-12,2023-01-12,0.6824,1.19,True,vix_derived_proxy
2023-01-13,2023-01-13,0.6753,0.4,True,vix_derived_proxy
2023-01-17,2023-01-17,0.6904,3.17,True,vix_derived_proxy
2023-01-18,2023-01-18,0.7051,8.33,True,vix_derived_proxy
2023-01-19,2023-01-19,0.7078,9.52,True,vix_derived_proxy
2023-01-20,2023-01-20,0.6978,5.95,True,vix_derived_proxy
2023-01-23,2023-01-23,0.6971,5.56,True,vix_derived_proxy
2023-01-24,2023-01-24,0.688,2.38,True,vix_derived_proxy
2023-01-25,2023-01-25,0.6862,2.38,True,vix_derived_proxy
2023-01-26,2023-01-26,0.6809,1.19,True,vix_derived_proxy
2023-01-27,2023-01-27,0.6777,0.79,True,vix_derived_proxy
2023-01-30,2023-01-30,0.6991,8.73,True,vix_derived_proxy
2023-01-31,2023-01-31,0.691,4.76,True,vix_derived_proxy
2023-02-01,2023-02-01,0.6681,0.4,True,vix_derived_proxy
2023-02-02,2023-02-02,0.6809,2.18,True,vix_derived_proxy
2023-02-03,2023-02-03,0.6749,0.79,True,vix_derived_proxy
2023-02-06,2023-02-06,0.6915,6.35,True,vix_derived_proxy
2023-02-07,2023-02-07,0.6799,2.38,True,vix_derived_proxy
2023-02-08,2023-02-08,0.6944,8.33,True,vix_derived_proxy
2023-02-09,2023-02-09,0.7106,17.06,True,vix_derived_proxy
2023-02-10,2023-02-10,0.708,15.08,True,vix_derived_proxy
2023-02-13,2023-02-13,0.7051,13.69,True,vix_derived_proxy
2023-02-14,2023-02-14,0.6836,4.37,True,vix_derived_proxy
2023-02-15,2023-02-15,0.6734,0.79,True,vix_derived_proxy
2023-02-16,2023-02-16,0.7026,13.49,True,vix_derived_proxy
2023-02-17,2023-02-17,0.7003,13.1,True,vix_derived_proxy
2023-02-21,2023-02-21,0.7431,38.89,True,vix_derived_proxy
2023-02-22,2023-02-22,0.7344,32.74,True,vix_derived_proxy
2023-02-23,2023-02-23,0.7171,22.02,True,vix_derived_proxy
2023-02-24,2023-02-24,0.7251,27.38,True,vix_derived_proxy
2023-02-27,2023-02-27,0.7143,20.63,True,vix_derived_proxy
2023-02-28,2023-02-28,0.7105,19.05,True,vix_derived_proxy
2023-03-01,2023-03-01,0.7087,18.25,True,vix_derived_proxy
2023-03-02,2023-03-02,0.6939,8.73,True,vix_derived_proxy
2023-03-03,2023-03-03,0.6773,1.98,True,vix_derived_proxy
2023-03-06,2023-03-06,0.6792,3.17,True,vix_derived_proxy
2023-03-07,2023-03-07,0.6939,9.72,True,vix_derived_proxy
2023-03-08,2023-03-08,0.6867,6.75,True,vix_derived_proxy
2023-03-09,2023-03-09,0.7392,39.68,True,vix_derived_proxy
2023-03-10,2023-03-10,0.772,57.54,True,vix_derived_proxy
2023-03-13,2023-03-13,0.7978,69.84,True,vix_derived_proxy
2023-03-14,2023-03-14,0.7559,48.61,True,vix_derived_proxy
2023-03-15,2023-03-15,0.7921,67.06,True,vix_derived_proxy
2023-03-16,2023-03-16,0.7448,44.84,True,vix_derived_proxy
2023-03-17,2023-03-17,0.7827,61.11,True,vix_derived_proxy
2023-03-20,2023-03-20,0.7622,53.57,True,vix_derived_proxy
2023-03-21,2023-03-21,0.7207,28.17,True,vix_derived_proxy
2023-03-22,2023-03-22,0.7339,36.9,True,vix_derived_proxy
2023-03-23,2023-03-23,0.7392,40.67,True,vix_derived_proxy
2023-03-24,2023-03-24,0.7261,31.75,True,vix_derived_proxy
2023-03-27,2023-03-27,0.709,21.23,True,vix_derived_proxy
2023-03-28,2023-03-28,0.6995,15.08,True,vix_derived_proxy
2023-03-29,2023-03-29,0.6868,7.14,True,vix_derived_proxy
2023-03-30,2023-03-30,0.6853,5.56,True,vix_derived_proxy
2023-03-31,2023-03-31,0.6805,3.97,True,vix_derived_proxy
2023-04-03,2023-04-03,0.6782,2.78,True,vix_derived_proxy
2023-04-04,2023-04-04,0.685,6.35,True,vix_derived_proxy
2023-04-05,2023-04-05,0.6862,7.34,True,vix_derived_proxy
2023-04-06,2023-04-06,0.676,1.98,True,vix_derived_proxy
2023-04-10,2023-04-10,0.6845,6.35,True,vix_derived_proxy
2023-04-11,2023-04-11,0.6865,8.73,True,vix_derived_proxy
2023-04-12,2023-04-12,0.6864,8.73,True,vix_derived_proxy
2023-04-13,2023-04-13,0.667,0.4,True,vix_derived_proxy
2023-04-14,2023-04-14,0.656,0.4,True,vix_derived_proxy
2023-04-17,2023-04-17,0.6543,0.4,True,vix_derived_proxy
2023-04-18,2023-04-18,0.6524,0.4,True,vix_derived_proxy
2023-04-19,2023-04-19,0.6469,0.4,True,vix_derived_proxy
2023-04-20,2023-04-20,0.6576,1.98,True,vix_derived_proxy
2023-04-21,2023-04-21,0.6516,0.79,True,vix_derived_proxy
2023-04-24,2023-04-24,0.6533,1.59,True,vix_derived_proxy
2023-04-25,2023-04-25,0.6814,8.73,True,vix_derived_proxy
2023-04-26,2023-04-26,0.6826,9.52,True,vix_derived_proxy
2023-04-27,2023-04-27,0.6555,2.38,True,vix_derived_proxy
2023-04-28,2023-04-28,0.6367,0.4,True,vix_derived_proxy
2023-05-01,2023-05-01,0.6412,0.79,True,vix_derived_proxy
2023-05-02,2023-05-02,0.6667,4.37,True,vix_derived_proxy
2023-05-03,2023-05-03,0.6751,6.35,True,vix_derived_proxy
2023-05-04,2023-05-04,0.7014,24.21,True,vix_derived_proxy
2023-05-05,2023-05-05,0.6579,4.37,True,vix_derived_proxy
2023-05-08,2023-05-08,0.6547,3.17,True,vix_derived_proxy
2023-05-09,2023-05-09,0.6656,5.16,True,vix_derived_proxy
2023-05-10,2023-05-10,0.6541,2.78,True,vix_derived_proxy
2023-05-11,2023-05-11,0.654,2.78,True,vix_derived_proxy
2023-05-12,2023-05-12,0.6555,4.56,True,vix_derived_proxy
2023-05-15,2023-05-15,0.6568,5.56,True,vix_derived_proxy
2023-05-16,2023-05-16,0.6698,8.33,True,vix_derived_proxy
2023-05-17,2023-05-17,0.6531,2.38,True,vix_derived_proxy
2023-05-18,2023-05-18,0.6407,0.79,True,vix_derived_proxy
2023-05-19,2023-05-19,0.6521,2.38,True,vix_derived_proxy
2023-05-22,2023-05-22,0.6581,7.94,True,vix_derived_proxy
2023-05-23,2023-05-23,0.678,13.1,True,vix_derived_proxy
2023-05-24,2023-05-24,0.7005,28.97,True,vix_derived_proxy
2023-05-25,2023-05-25,0.6871,21.43,True,vix_derived_proxy
2023-05-26,2023-05-26,0.6693,9.92,True,vix_derived_proxy
2023-05-30,2023-05-30,0.6619,8.33,True,vix_derived_proxy
2023-05-31,2023-05-31,0.6691,10.32,True,vix_derived_proxy
2023-06-01,2023-06-01,0.6347,0.4,True,vix_derived_proxy
2023-06-02,2023-06-02,0.619,0.4,True,vix_derived_proxy
2023-06-05,2023-06-05,0.6209,0.79,True,vix_derived_proxy
2023-06-06,2023-06-06,0.6094,0.4,True,vix_derived_proxy
2023-06-07,2023-06-07,0.6091,0.4,True,vix_derived_proxy
2023-06-08,2023-06-08,0.6047,0.4,True,vix_derived_proxy
2023-06-09,2023-06-09,0.6074,0.79,True,vix_derived_proxy
2023-06-12,2023-06-12,0.6252,2.78,True,vix_derived_proxy
2023-06-13,2023-06-13,0.6191,2.38,True,vix_derived_proxy
2023-06-14,2023-06-14,0.6082,1.19,True,vix_derived_proxy
2023-06-15,2023-06-15,0.6175,2.38,True,vix_derived_proxy
2023-06-16,2023-06-16,0.6031,0.4,True,vix_derived_proxy
2023-06-20,2023-06-20,0.6082,1.79,True,vix_derived_proxy
2023-06-21,2023-06-21,0.598,0.4,True,vix_derived_proxy
2023-06-22,2023-06-22,0.5936,0.4,True,vix_derived_proxy
2023-06-23,2023-06-23,0.6016,1.19,True,vix_derived_proxy
2023-06-26,2023-06-26,0.6138,4.37,True,vix_derived_proxy
2023-06-27,2023-06-27,0.6061,2.38,True,vix_derived_proxy
2023-06-28,2023-06-28,0.6015,1.19,True,vix_derived_proxy
2023-06-29,2023-06-29,0.6031,2.18,True,vix_derived_proxy
2023-06-30,2023-06-30,0.6039,2.78,True,vix_derived_proxy
2023-07-03,2023-07-03,0.6035,2.78,True,vix_derived_proxy
2023-07-05,2023-07-05,0.6127,6.35,True,vix_derived_proxy
2023-07-06,2023-07-06,0.6316,9.13,True,vix_derived_proxy
2023-07-07,2023-07-07,0.6224,8.73,True,vix_derived_proxy
2023-07-10,2023-07-10,0.626,9.52,True,vix_derived_proxy
2023-07-11,2023-07-11,0.6226,9.13,True,vix_derived_proxy
2023-07-12,2023-07-12,0.6031,2.38,True,vix_derived_proxy
2023-07-13,2023-07-13,0.6041,3.97,True,vix_derived_proxy
2023-07-14,2023-07-14,0.6001,1.19,True,vix_derived_proxy
2023-07-17,2023-07-17,0.6022,2.38,True,vix_derived_proxy
2023-07-18,2023-07-18,0.5995,1.19,True,vix_derived_proxy
2023-07-19,2023-07-19,0.6064,6.35,True,vix_derived_proxy
2023-07-20,2023-07-20,0.6098,8.73,True,vix_derived_proxy
2023-07-21,2023-07-21,0.604,5.16,True,vix_derived_proxy
2023-07-24,2023-07-24,0.6086,8.33,True,vix_derived_proxy
2023-07-25,2023-07-25,0.6079,7.54,True,vix_derived_proxy
2023-07-26,2023-07-26,0.5978,0.79,True,vix_derived_proxy
2023-07-27,2023-07-27,0.6161,11.51,True,vix_derived_proxy
2023-07-28,2023-07-28,0.5999,1.98,True,vix_derived_proxy
2023-07-31,2023-07-31,0.6045,6.75,True,vix_derived_proxy
2023-08-01,2023-08-01,0.609,10.32,True,vix_derived_proxy
2023-08-02,2023-08-02,0.6414,18.25,True,vix_derived_proxy
2023-08-03,2023-08-03,0.6388,17.46,True,vix_derived_proxy
2023-08-04,2023-08-04,0.6565,24.21,True,vix_derived_proxy
2023-08-07,2023-08-07,0.6366,17.06,True,vix_derived_proxy
2023-08-08,2023-08-08,0.6398,18.25,True,vix_derived_proxy
2023-08-09,2023-08-09,0.6394,18.25,True,vix_derived_proxy
2023-08-10,2023-08-10,0.6378,17.86,True,vix_derived_proxy
2023-08-11,2023-08-11,0.6226,15.28,True,vix_derived_proxy
2023-08-14,2023-08-14,0.6223,14.68,True,vix_derived_proxy
2023-08-15,2023-08-15,0.6469,21.63,True,vix_derived_proxy
2023-08-16,2023-08-16,0.6517,22.62,True,vix_derived_proxy
2023-08-17,2023-08-17,0.6683,31.35,True,vix_derived_proxy
2023-08-18,2023-08-18,0.6595,29.37,True,vix_derived_proxy
2023-08-21,2023-08-21,0.6569,28.17,True,vix_derived_proxy
2023-08-22,2023-08-22,0.6545,25.79,True,vix_derived_proxy
2023-08-23,2023-08-23,0.6397,19.84,True,vix_derived_proxy
2023-08-24,2023-08-24,0.658,30.16,True,vix_derived_proxy
2023-08-25,2023-08-25,0.6352,17.86,True,vix_derived_proxy
2023-08-28,2023-08-28,0.6262,17.06,True,vix_derived_proxy
2023-08-29,2023-08-29,0.6167,13.1,True,vix_derived_proxy
2023-08-30,2023-08-30,0.6082,9.52,True,vix_derived_proxy
2023-08-31,2023-08-31,0.6035,5.36,True,vix_derived_proxy
2023-09-01,2023-09-01,0.5964,0.79,True,vix_derived_proxy
2023-09-05,2023-09-05,0.6102,13.1,True,vix_derived_proxy
2023-09-06,2023-09-06,0.6167,14.88,True,vix_derived_proxy
2023-09-07,2023-09-07,0.616,14.29,True,vix_derived_proxy
2023-09-08,2023-09-08,0.6076,9.52,True,vix_derived_proxy
2023-09-11,2023-09-11,0.607,9.13,True,vix_derived_proxy
2023-09-12,2023-09-12,0.6134,14.68,True,vix_derived_proxy
2023-09-13,2023-09-13,0.6022,4.17,True,vix_derived_proxy
2023-09-14,2023-09-14,0.5923,0.4,True,vix_derived_proxy
2023-09-15,2023-09-15,0.6068,9.92,True,vix_derived_proxy
2023-09-18,2023-09-18,0.61,15.08,True,vix_derived_proxy
2023-09-19,2023-09-19,0.6116,15.87,True,vix_derived_proxy
2023-09-20,2023-09-20,0.6271,23.41,True,vix_derived_proxy
2023-09-21,2023-09-21,0.6631,38.89,True,vix_derived_proxy
2023-09-22,2023-09-22,0.658,37.5,True,vix_derived_proxy
2023-09-25,2023-09-25,0.6535,32.14,True,vix_derived_proxy
2023-09-26,2023-09-26,0.6841,50.4,True,vix_derived_proxy
2023-09-27,2023-09-27,0.6733,43.25,True,vix_derived_proxy
2023-09-28,2023-09-28,0.6601,39.29,True,vix_derived_proxy
2023-09-29,2023-09-29,0.6628,40.08,True,vix_derived_proxy
2023-10-02,2023-10-02,0.6642,40.87,True,vix_derived_proxy
2023-10-03,2023-10-03,0.6967,59.52,True,vix_derived_proxy
2023-10-04,2023-10-04,0.6787,48.41,True,vix_derived_proxy
2023-10-05,2023-10-05,0.6773,47.02,True,vix_derived_proxy
2023-10-06,2023-10-06,0.6618,39.68,True,vix_derived_proxy
2023-10-09,2023-10-09,0.6655,41.67,True,vix_derived_proxy
2023-10-10,2023-10-10,0.6555,34.92,True,vix_derived_proxy
2023-10-11,2023-10-11,0.6414,28.77,True,vix_derived_proxy
2023-10-12,2023-10-12,0.6504,30.16,True,vix_derived_proxy
2023-10-13,2023-10-13,0.6898,59.92,True,vix_derived_proxy
2023-10-16,2023-10-16,0.6581,39.88,True,vix_derived_proxy
2023-10-17,2023-10-17,0.6682,45.24,True,vix_derived_proxy
2023-10-18,2023-10-18,0.6883,60.71,True,vix_derived_proxy
2023-10-19,2023-10-19,0.721,76.59,True,vix_derived_proxy
2023-10-20,2023-10-20,0.7256,78.97,True,vix_derived_proxy
2023-10-23,2023-10-23,0.7056,69.44,True,vix_derived_proxy
2023-10-24,2023-10-24,0.6845,56.15,True,vix_derived_proxy
2023-10-25,2023-10-25,0.7029,68.65,True,vix_derived_proxy
2023-10-26,2023-10-26,0.7102,73.41,True,vix_derived_proxy
2023-10-27,2023-10-27,0.7191,77.38,True,vix_derived_proxy
2023-10-30,2023-10-30,0.6962,64.29,True,vix_derived_proxy
2023-10-31,2023-10-31,0.6721,47.22,True,vix_derived_proxy
2023-11-01,2023-11-01,0.6531,32.34,True,vix_derived_proxy
2023-11-02,2023-11-02,0.6349,24.6,True,vix_derived_proxy
2023-11-03,2023-11-03,0.6236,22.22,True,vix_derived_proxy
2023-11-06,2023-11-06,0.6234,22.22,True,vix_derived_proxy
2023-11-07,2023-11-07,0.6222,20.63,True,vix_derived_proxy
2023-11-08,2023-11-08,0.6167,18.65,True,vix_derived_proxy
2023-11-09,2023-11-09,0.6293,25.4,True,vix_derived_proxy
2023-11-10,2023-11-10,0.6126,16.27,True,vix_derived_proxy
2023-11-13,2023-11-13,0.6214,21.43,True,vix_derived_proxy
2023-11-14,2023-11-14,0.6124,16.27,True,vix_derived_proxy
2023-11-15,2023-11-15,0.6127,17.26,True,vix_derived_proxy
2023-11-16,2023-11-16,0.6148,18.65,True,vix_derived_proxy
2023-11-17,2023-11-17,0.607,10.52,True,vix_derived_proxy
2023-11-20,2023-11-20,0.6011,3.57,True,vix_derived_proxy
2023-11-21,2023-11-21,0.6003,3.57,True,vix_derived_proxy
2023-11-22,2023-11-22,0.5928,0.79,True,vix_derived_proxy
2023-11-24,2023-11-24,0.5869,0.4,True,vix_derived_proxy
2023-11-27,2023-11-27,0.5903,0.79,True,vix_derived_proxy
2023-11-28,2023-11-28,0.5903,0.99,True,vix_derived_proxy
2023-11-29,2023-11-29,0.5947,2.78,True,vix_derived_proxy
2023-11-30,2023-11-30,0.5938,2.78,True,vix_derived_proxy
2023-12-01,2023-12-01,0.5895,0.79,True,vix_derived_proxy
2023-12-04,2023-12-04,0.5962,3.97,True,vix_derived_proxy
2023-12-05,2023-12-05,0.5928,2.58,True,vix_derived_proxy
2023-12-06,2023-12-06,0.5946,3.97,True,vix_derived_proxy
2023-12-07,2023-12-07,0.5959,4.76,True,vix_derived_proxy
2023-12-08,2023-12-08,0.5853,0.4,True,vix_derived_proxy
2023-12-11,2023-12-11,0.5895,1.39,True,vix_derived_proxy
2023-12-12,2023-12-12,0.581,0.4,True,vix_derived_proxy
2023-12-13,2023-12-13,0.5828,0.79,True,vix_derived_proxy
2023-12-14,2023-12-14,0.5872,1.98,True,vix_derived_proxy
2023-12-15,2023-12-15,0.5842,1.19,True,vix_derived_proxy
2023-12-18,2023-12-18,0.5884,2.78,True,vix_derived_proxy
2023-12-19,2023-12-19,0.5879,2.78,True,vix_derived_proxy
2023-12-20,2023-12-20,0.6051,17.46,True,vix_derived_proxy
2023-12-21,2023-12-21,0.6047,17.26,True,vix_derived_proxy
2023-12-22,2023-12-22,0.5954,7.94,True,vix_derived_proxy
2023-12-26,2023-12-26,0.5948,7.94,True,vix_derived_proxy
2023-12-27,2023-12-27,0.5865,1.98,True,vix_derived_proxy
2023-12-28,2023-12-28,0.5871,2.78,True,vix_derived_proxy
2023-12-29,2023-12-29,0.5867,2.38,True,vix_derived_proxy
2024-01-02,2024-01-02,0.598,11.71,True,vix_derived_proxy
2024-01-03,2024-01-03,0.6106,27.78,True,vix_derived_proxy
2024-01-04,2024-01-04,0.612,28.57,True,vix_derived_proxy
2024-01-05,2024-01-05,0.6003,13.69,True,vix_derived_proxy
2024-01-08,2024-01-08,0.5962,10.52,True,vix_derived_proxy
2024-01-09,2024-01-09,0.5914,6.35,True,vix_derived_proxy
2024-01-10,2024-01-10,0.5903,5.95,True,vix_derived_proxy
2024-01-11,2024-01-11,0.5866,2.38,True,vix_derived_proxy
2024-01-12,2024-01-12,0.5905,7.14,True,vix_derived_proxy
2024-01-16,2024-01-16,0.6076,25.6,True,vix_derived_proxy
2024-01-17,2024-01-17,0.6218,38.49,True,vix_derived_proxy
2024-01-18,2024-01-18,0.612,31.55,True,vix_derived_proxy
2024-01-19,2024-01-19,0.5995,14.48,True,vix_derived_proxy
2024-01-22,2024-01-22,0.5978,13.29,True,vix_derived_proxy
2024-01-23,2024-01-23,0.5883,4.76,True,vix_derived_proxy
2024-01-24,2024-01-24,0.5971,13.49,True,vix_derived_proxy
2024-01-25,2024-01-25,0.6017,19.05,True,vix_derived_proxy
2024-01-26,2024-01-26,0.5989,15.48,True,vix_derived_proxy
2024-01-29,2024-01-29,0.604,23.21,True,vix_derived_proxy
2024-01-30,2024-01-30,0.5997,16.67,True,vix_derived_proxy
2024-01-31,2024-01-31,0.6153,38.1,True,vix_derived_proxy
2024-02-01,2024-02-01,0.6082,30.36,True,vix_derived_proxy
2024-02-02,2024-02-02,0.6078,29.37,True,vix_derived_proxy
2024-02-05,2024-02-05,0.6051,25.99,True,vix_derived_proxy
2024-02-06,2024-02-06,0.5959,12.1,True,vix_derived_proxy
2024-02-07,2024-02-07,0.5924,8.73,True,vix_derived_proxy
2024-02-08,2024-02-08,0.5918,8.33,True,vix_derived_proxy
2024-02-09,2024-02-09,0.594,11.11,True,vix_derived_proxy
2024-02-12,2024-02-12,0.609,34.33,True,vix_derived_proxy
2024-02-13,2024-02-13,0.6378,53.37,True,vix_derived_proxy
2024-02-14,2024-02-14,0.6157,41.67,True,vix_derived_proxy
2024-02-15,2024-02-15,0.6102,36.71,True,vix_derived_proxy
2024-02-16,2024-02-16,0.6136,40.87,True,vix_derived_proxy
2024-02-20,2024-02-20,0.6313,51.98,True,vix_derived_proxy
2024-02-21,2024-02-21,0.6301,51.98,True,vix_derived_proxy
2024-02-22,2024-02-22,0.6181,45.24,True,vix_derived_proxy
2024-02-23,2024-02-23,0.6062,28.57,True,vix_derived_proxy
2024-02-26,2024-02-26,0.6061,28.37,True,vix_derived_proxy
2024-02-27,2024-02-27,0.6015,20.83,True,vix_derived_proxy
2024-02-28,2024-02-28,0.6076,32.14,True,vix_derived_proxy
2024-02-29,2024-02-29,0.601,20.24,True,vix_derived_proxy
2024-03-01,2024-03-01,0.5966,15.08,True,vix_derived_proxy
2024-03-04,2024-03-04,0.6023,23.81,True,vix_derived_proxy
2024-03-05,2024-03-05,0.6169,47.62,True,vix_derived_proxy
2024-03-06,2024-03-06,0.6175,48.21,True,vix_derived_proxy
2024-03-07,2024-03-07,0.6166,46.43,True,vix_derived_proxy
2024-03-08,2024-03-08,0.6211,50.79,True,vix_derived_proxy
2024-03-11,2024-03-11,0.6283,56.35,True,vix_derived_proxy
2024-03-12,2024-03-12,0.6076,33.53,True,vix_derived_proxy
2024-03-13,2024-03-13,0.6062,30.75,True,vix_derived_proxy
2024-03-14,2024-03-14,0.616,46.63,True,vix_derived_proxy
2024-03-15,2024-03-15,0.6161,47.42,True,vix_derived_proxy
2024-03-18,2024-03-18,0.6149,45.63,True,vix_derived_proxy
2024-03-19,2024-03-19,0.6073,32.94,True,vix_derived_proxy
2024-03-20,2024-03-20,0.5956,13.1,True,vix_derived_proxy
2024-03-21,2024-03-21,0.5938,10.91,True,vix_derived_proxy
2024-03-22,2024-03-22,0.5959,14.29,True,vix_derived_proxy
2024-03-25,2024-03-25,0.5978,17.46,True,vix_derived_proxy
2024-03-26,2024-03-26,0.5986,19.05,True,vix_derived_proxy
2024-03-27,2024-03-27,0.5917,8.33,True,vix_derived_proxy
2024-03-28,2024-03-28,0.5952,13.49,True,vix_derived_proxy
2024-04-01,2024-04-01,0.6047,31.35,True,vix_derived_proxy
2024-04-02,2024-04-02,0.6191,55.75,True,vix_derived_proxy
2024-04-03,2024-04-03,0.6149,49.4,True,vix_derived_proxy
2024-04-04,2024-04-04,0.6453,70.63,True,vix_derived_proxy
2024-04-05,2024-04-05,0.6405,69.05,True,vix_derived_proxy
2024-04-08,2024-04-08,0.6278,62.7,True,vix_derived_proxy
2024-04-09,2024-04-09,0.6247,61.11,True,vix_derived_proxy
2024-04-10,2024-04-10,0.637,67.46,True,vix_derived_proxy
