date,flow_in_ex_mcap_z90,flow_net_ex_mcap_z90,flow_in_ex_mcap,flow_net_ex_mcap,CapMVRVCur,CapMrktCurUSD
2022-03-11,0.48928799728904093,-5.002046008404886,0.0016363210355673386,-0.001561747880357386,1.630630592506,749359384983.7482
2022-03-14,-1.806930905032583,0.11587274210466303,0.00047156599239830515,-2.2134250944391722e-06,1.563583025151,717693726421.2742
2022-03-15,-0.32924452671881227,0.9767215362120437,0.001212620832882782,0.0002649547981007487,1.638923579978,752673129199.2288
2022-03-16,-0.7400543427351016,-1.4197984144344742,0.0009966386089279638,-0.0004772488142637546,1.62739184969,747159778521.4589
2022-03-17,-0.2191753179779489,-1.0529233154585715,0.0012602321127890036,-0.0003676058264600449,1.697348146346,780326259892.9254
2022-03-18,0.3219525276606861,0.995604198227189,0.0015405267716904077,0.0002729713876295251,1.69308040701,777797289016.2966
2022-03-21,-1.5601022421215567,0.030966546556568487,0.0005902074845683266,-3.250713724579378e-05,1.705071792374,784147246647.208
2022-03-22,0.6987638626441002,-1.690915570837734,0.0017176539627170113,-0.0005769732665448124,1.695351371558,779813454595.2156
2022-03-23,1.3400551987965552,-0.33190342370909187,0.002046629633758107,-0.00015215509238348133,1.748109505852,804895791994.0563
2022-03-24,-0.29324089930151964,-0.231051167277992,0.0012287123056638363,-0.00011912976779717534,1.761428760821,811600915721.3618
2022-03-25,1.5027463395058618,-0.1066412785035852,0.0021477748599148636,-8.249968469423888e-05,1.810651634482,835197568855.9592
2022-03-28,-0.7943086151090818,-0.1911556306472871,0.0009889383972185662,-0.00011240268302287105,1.912928867709,888557797875.1592
2022-03-29,1.7608926302504684,0.6509332118013266,0.0022988800766648265,0.00015497359206688275,1.926069685862,897085228548.5029
2022-03-30,1.2204347723267694,-1.9021346871896483,0.002028887919693509,-0.0006563258670486768,1.931857269809,901690266879.8414
2022-03-31,1.030413058541557,0.7971612874339566,0.0018719823144323178,0.0001866828714621491,1.916462997871,895263051309.1227
2022-04-01,-0.05754506403007179,0.2551201068839244,0.0013625577251189396,2.0423639696192024e-05,1.854211355144,865644342353.4548
2022-04-04,-1.9400543184692867,-0.16410442619156923,0.0004556991380884693,-0.00011273914571466056,1.886983002157,882452402068.5902
2022-04-05,0.20543886188450114,0.7316209099991159,0.0014634760302132627,0.0001624362903897694,1.894586551764,886725621050.4031
2022-04-06,-0.3448328293008795,1.0833292585031602,0.001200516840011098,0.00027750639301866547,1.855218925189,868334945220.4375
2022-04-07,0.44474064608063935,-0.9537666575400436,0.0015790226935148673,-0.00035162435573680447,1.760916830916,822992941537.3003
2022-04-08,0.270732388491541,0.8543751370515172,0.0014990611494777564,0.00020872168438972578,1.771822948566,828049823775.4825
2022-04-11,-1.0242585010246716,-0.4715283838502266,0.0008876105783617806,-0.00020494312417590994,1.720498052487,803368401022.6544
2022-04-12,0.470646549543477,0.4538695626610394,0.0015842200358180524,7.9071786123026e-05,1.612532718343,751691818357.7858
2022-04-13,-0.7039819071640938,0.012317228340114183,0.0010312184709039625,-5.624214146661692e-05,1.633029961572,762229617848.9938
2022-04-14,-0.9214701785663951,0.1761801229243186,0.0009223636528253793,-3.85611133983266e-06,1.6754481725,782347510376.0757
2022-04-18,-1.5236877500876431,0.36674530282648754,0.0006393037098946491,4.891776079162028e-05,1.615563193564,754968041603.9386
2022-04-19,-0.6307170691324541,0.030132562930695217,0.0010417877255614674,-4.3697364546110345e-05,1.660587322655,776186219648.7058
2022-04-20,0.042631353516914064,0.40328446484946867,0.0013478349881257338,6.379816238159191e-05,1.68715900189,788973605180.1066
2022-04-21,-0.024007716696220233,0.41271917400562624,0.001317287442930263,6.656398125029294e-05,1.683056618589,787227117424.9536
2022-04-22,4.722867616226085,0.01621589963584366,0.003805374916549957,-4.712556011212044e-05,1.642192379664,769428938686.3944
2022-04-25,-1.6795526031404517,-0.1951508339950195,0.00047180633247141505,-0.00010927431990255635,1.60550883035,751556383525.864
2022-04-26,0.48559140175605253,2.297691735468085,0.0016108484396810709,0.0006380866138847716,1.644601591866,769897647999.5433
2022-04-27,0.38569593069810204,0.20535246485839218,0.0015601175331513865,1.6844888639101526e-05,1.549627067302,724259783050.5642
2022-04-28,-0.023942451857687855,0.10485836238045938,0.0013451144843406016,-1.2589119228481366e-05,1.596095580203,746096829666.1973
2022-04-29,-0.34368723487633823,-0.4135024399689961,0.0011863717680360277,-0.00016742560400176808,1.617507844772,756201958477.4653
2022-05-02,-1.2864229868510082,0.6699854117812869,0.0006809082014466337,0.0001539774286882835,1.567381909459,731795620564.7079
2022-05-03,0.4106629577977818,-0.5304129152891153,0.0015686592499882352,-0.00020584335596362263,1.573983130319,733867042100.8314
2022-05-04,0.43052420567873656,-0.4871033422627794,0.001581840279806044,-0.0001944664103840588,1.540983434257,717506054791.5656
2022-05-05,1.8807035362717284,2.3297967906782815,0.0023702224620702175,0.000673176059868729,1.618770611892,754411390672.5853
2022-05-06,2.365566176089183,1.3949363096365863,0.002677404184314769,0.0003789828360202416,1.493350506698,694694154668.1462
2022-05-09,0.8847941535555028,1.4469870698078613,0.001877177615195425,0.0004023629318362183,1.397053307677,648291225672.0372
2022-05-10,7.341942455105681,7.901498321475898,0.007867866478376704,0.00442876662919199,1.25746370058,579778106079.444
2022-05-11,1.310605096782344,0.2179532219596277,0.00263038827266465,0.00014000347720064958,1.282199871846,589950045319.7169
2022-05-12,3.570323383499608,-0.8974023758125232,0.0049019302107028845,-0.0004887413643822276,1.198898869373,548207026149.2423
2022-05-13,3.2683216671853916,-0.8993035641544835,0.004858876903704824,-0.0005005091815196347,1.211574517788,552689095253.7048
2022-05-16,-0.6357829126896023,0.057839573328484474,0.0009157878395358361,3.627761584778841e-05,1.301371234936,593738302710.129
2022-05-17,0.7908290898048516,-0.5676104320981759,0.0023708030929665814,-0.0003170395791457383,1.248816594441,569149173743.4916
2022-05-18,1.2022768979945158,0.19149105620325543,0.002810780921439263,0.00010802468739640757,1.272635339124,579623074735.8606
2022-05-19,0.6018326161245964,0.20294739174563262,0.0022124735969751585,0.00011450198933988671,1.204897921252,547903613073.46497
2022-05-20,1.638890404729234,1.4148263626027424,0.0033169811516273896,0.0008123290316850309,1.268265640482,576237927167.5203
2022-05-23,-0.7493033683602466,0.00222745693901428,0.0008367523428950449,1.8712361127012405e-05,1.273331088604,577719993300.8108
2022-05-24,0.3740630063920245,-0.0461811775271456,0.002011032457897169,-1.0494287897578322e-05,1.22293867204,554062243386.7935
2022-05-25,0.39309798520673783,0.33055549419346386,0.0020355566362015424,0.00020125657589770176,1.246431579256,564664143267.9167
2022-05-26,-0.08268853029162886,0.06464692985049197,0.0015454123785570947,5.671746770365933e-05,1.244237310755,563425495600.498
2022-05-27,0.514153762671741,-0.6854185558504725,0.0021774603669043697,-0.000366276564564193,1.235100855496,558788579642.6685
2022-05-31,0.05615372943793962,-0.2638775163352402,0.0017067285401100379,-0.0001273752473997124,1.337557348648,604691877439.0
2022-06-01,0.08075520219490828,0.38278452466624285,0.0017315707692932831,0.00023344141591813883,1.340327318645,606539699591.0908
2022-06-02,1.0090989521353144,1.4729010515180543,0.002715409193236265,0.0008615679246848032,1.258203816602,568350982618.1753
2022-06-03,-0.3349976792358278,-0.5400520723795159,0.0012976458053284019,-0.00028607575515575135,1.289506254729,581301103485.3453
2022-06-06,-1.1554894061352114,-0.26723779448587226,0.0004297217831896298,-0.0001331565494690907,1.26746929363,570159608584.3286
2022-06-07,-0.04592715052571502,-0.6035205184688824,0.001584729130231487,-0.000323788629083821,1.32794694055,597219834771.5532
2022-06-08,-0.03682721866723696,0.22475426387199451,0.0015957873777078097,0.00015362732150251294,1.322740859864,594227633838.3704
2022-06-09,-0.37625787449986203,0.197755388625789,0.0012339343410228748,0.00013563755820401844,1.283418736198,576218725147.5542
2022-06-10,-0.12245304699053187,-0.015661389167002895,0.001500663527433364,1.698366240076727e-05,1.278193263932,573120367821.6552
2022-06-13,0.11482718009057762,-0.7725340866799923,0.0017510237150938652,-0.0004161308734026811,1.144614146671,511538437846.9446
2022-06-14,4.374787613435813,2.1720629162224965,0.006818383885426729,0.0012923316693056487,0.962386955567,425493856127.20056
2022-06-15,3.123738558071675,2.2238796528650866,0.005617884488670313,0.0013733012660907264,0.958749419408,420873377970.2221
2022-06-16,2.4123992349279066,-1.1965738614519157,0.004874897992568745,-0.0006805164732982394,0.982571637347,429437386455.3185
2022-06-17,1.824444137570753,0.3002129995762815,0.004197266323719308,0.0002231720691909465,0.89010384052,387299429738.92505
2022-06-21,0.201302863560661,-1.1613092091379522,0.0020854966254251848,-0.0006646733248510708,0.909413901996,392353137499.7772
2022-06-22,0.9343312439812848,0.310990428080157,0.00306741900058249,0.00022893762530130693,0.916201262025,394600889959.4376
2022-06-23,0.12989495725953146,-1.6116516028480685,0.0020254117191073236,-0.0009468684900237511,0.887627935977,381546027327.4448
2022-06-24,0.05368420081106004,-0.17325674560614165,0.0019418954424262444,-7.070271941346938e-05,0.936392381423,402432082094.10394
2022-06-27,-0.9720032480570678,-0.21057618143299597,0.0006055914878150949,-9.274936897347592e-05,0.93595363596,401905669584.81177
2022-06-28,0.4707797785447754,1.3554597572151537,0.002487992847093973,0.0008813589082066381,0.92317584654,395902927689.18256
2022-06-29,-0.08976884450754745,-0.20724286416113408,0.001765049948003594,-8.224514575460697e-05,0.902427057507,386614220232.3532
2022-06-30,0.5291522434955478,-1.4604368593118047,0.0025855357148970165,-0.0008725112094515017,0.895265183982,383155502450.5327
2022-07-01,0.7087780807063754,-0.6221696354676962,0.002836894994536094,-0.00035578418645366213,0.865015984997,368903228195.36633
2022-07-05,-0.38452796724551125,-0.11498631538583395,0.0014165838488743056,-3.938003017220691e-05,0.907445950743,386022540612.4449
2022-07-06,-0.34119212610011274,-0.18530299427473673,0.001478063752182991,-8.304531014697213e-05,0.906388103368,385408468112.8211
2022-07-07,-0.1697567920331444,-1.031838744086241,0.001692685936546914,-0.0006256225088366155,0.924592307191,392438882291.5653
2022-07-08,0.21253066725881267,-0.12149237927453335,0.002203932874954602,-5.356571096483094e-05,0.973646516264,413275623808.41907
2022-07-11,-0.7909009760790364,-0.031988026653984876,0.0008963025483736853,3.3894179414850003e-06,0.938937826789,397677569200.7721
2022-07-12,-0.14531655062584312,0.07875306289368887,0.0017311926112200506,7.29055828073729e-05,0.903257154365,381276239330.9752
2022-07-13,-0.17992739624254891,-0.33519763679768577,0.001687932355025791,-0.00018731938531294873,0.875464077465,369225505108.16406
2022-07-14,-0.3164698156026775,0.405264162863868,0.001510049915215776,0.00027844884135193586,0.91248166822,384825682177.9338
2022-07-15,-0.4525208404672143,-0.4578049205830011,0.0013463470778651567,-0.000266255811993429,0.931267482062,392428543677.9312
2022-07-18,-0.4124845043094801,1.270846318270401,0.0014014101265348476,0.0008355583660318549,0.947388315858,397732973007.4675
2022-07-19,0.2918047246814902,0.01821902502517297,0.002319177365447685,4.2443681323174826e-05,1.014380417157,425971905281.9996
2022-07-20,0.9460442908079147,-0.34972938253446795,0.0031861621881625305,-0.00019080823119488512,1.064015965884,446339832050.2446
2022-07-21,-0.23314997011904562,-0.47653332471599114,0.0016654181087566388,-0.0002460700531476855,1.059545792317,444634259889.05206
2022-07-22,2.4710155513204506,-0.34848123821185417,0.005297320656638385,-0.0001696942469878156,1.055572042956,442199694644.768
2022-07-25,-1.0392659684222263,-0.5556726126092262,0.0006292515350638541,-0.0003032444785377884,1.035693112787,432730761552.05457
2022-07-26,-0.5935420074790227,-0.5020462046138001,0.0012264223772469438,-0.00026724846295499865,0.984744106523,410911525111.4701
2022-07-27,-0.30608594837596104,-0.0538029547483844,0.0016131883180091583,1.1143424283267282e-05,0.970493939661,404657958397.2495
2022-07-28,-0.5093776056507217,-0.1944754986643577,0.0013404410393942521,-7.85013600543925e-05,1.048530886503,437478763559.1204
2022-07-29,0.18617357137512353,0.49669399986987056,0.0022822514230114617,0.0003474765103209195,1.090974652069,455461367222.4853
2022-08-01,-1.1035196898557742,-0.25247786264772965,0.0005562190120029849,-0.00010373824550375185,1.06930792552,446307219209.83734
2022-08-02,-0.3188874242627431,-0.05007692312226491,0.0015941790542993782,2.107971872247223e-05,1.068081818605,445854500671.93616
2022-08-03,-0.32776420005239326,-0.3982066928696639,0.0015869515552522611,-0.00019104387973795613,1.054827227962,440143630646.2181
2022-08-04,-0.5747824254923581,-0.41560787153798184,0.0012474005460249183,-0.00020312333914483723,1.044976588452,435927882119.2917
2022-08-05,-0.6565902464371828,0.24332336841558758,0.0011410023332821576,0.00020058911329880506,1.037537603272,432479435664.96185
2022-08-08,-0.9388859443591946,-0.016236374628796985,0.0007424336804916429,4.1681840732607606e-05,1.061585802404,442587644255.7987
2022-08-09,-0.26438627944963233,0.2107111624897424,0.0016390913786190602,0.0001879341734330085,1.091208903728,455033818812.5433
2022-08-10,-0.41800216641374877,-0.03782525863065472,0.0014283285895745452,3.6458590268860105e-05,1.064322658536,443253027415.8556
2022-08-11,-0.17035568619633362,0.37527583732224096,0.0017643281705480196,0.0002885603240858948,1.097349862382,457359947811.3196
2022-08-12,-0.341988577890343,-0.18056129499139512,0.0015502369846208805,-4.588894423829221e-05,1.098103095757,457598463723.42834
2022-08-15,-1.0223956940163232,-0.5804341580111992,0.0006311482108695614,-0.00029264823943683327,1.1152866103,464923825825.5608
2022-08-16,-0.3762016878561419,-0.24625112957052367,0.0014969858320302246,-9.488824169362276e-05,1.105125221321,460542963581.37946
2022-08-17,-0.6665687122309852,-0.07407561874342962,0.0011031200213631456,1.3225413339328903e-05,1.095336349684,456451152283.4359
2022-08-18,-0.2903807285875842,-0.30847680439466624,0.0016065907469999402,-0.00013175215060091714,1.071575714816,446287363119.0393
2022-08-19,-0.5512135618649192,-0.3672849232654048,0.0012642941681378045,-0.00016668661803289635,1.066480347068,444105576817.22424
2022-08-22,-1.0861900929917145,-0.2892196339043841,0.0005313371690176028,-0.00012199325893447068,0.99226378976,412284535348.17566
2022-08-23,-0.571634491886741,-0.06063615860899813,0.0012236469493848352,1.6528133131222526e-05,0.981225385052,407466140105.9246
2022-08-24,-0.6390503454512882,0.04084873027904401,0.0011368950815174308,7.857127170365163e-05,0.992293505064,411954552631.3741
2022-08-25,-0.657545265008477,-0.574272412627388,0.0011204536002593116,-0.00029640433948016214,0.987637310218,409878577064.975
2022-08-26,-0.6518530705812143,-0.6403218470496074,0.0011294452570782352,-0.0003403979297095638,0.995543286361,413015814390.91345
2022-08-29,-0.7080996028587577,0.6050750236909175,0.0010498365161289611,0.00041743301271150615,0.908751979889,376450966908.22253
2022-08-30,-0.30480499052258786,-0.5762867593837554,0.0015910634773244007,-0.00030322200549926794,0.936300029003,387902405358.73914
2022-08-31,0.3959882292033219,-0.24377515100768127,0.002505257941479829,-0.00010198598757106867,0.91691540216,379397503826.90955
2022-09-01,0.2661781247028251,1.1682774959727382,0.00235239767970695,0.0007704893549445871,0.926540201628,383228003505.9351
2022-09-02,-0.1782658426432017,-0.039473838434476015,0.0017718761955672136,2.498351005327452e-05,0.930819103606,384791505857.64453
2022-09-06,0.3240413437747596,0.22111869418578547,0.002439617697902328,0.00018549219364189835,0.917682178845,378977066517.5075
2022-09-07,0.6486573686318675,-0.13885273071111565,0.002882667940743992,-3.3888448495323065e-05,0.874858544608,360777012676.73267
2022-09-08,-0.3408718951145678,-0.32654239727300466,0.0015905996475038297,-0.00014791273348756896,0.895970446823,369346999995.14307
2022-09-09,-0.13466311282731877,0.05903151693178353,0.0018748048004764964,8.603576937120826e-05,0.897686434169,369864252540.92334
2022-09-12,-0.9791364608051659,-0.12049744765468758,0.0007612030882070414,-2.1113047420545015e-05,1.00926214108,416141395725.3066
2022-09-13,-0.44758404130747437,0.3663259951238509,0.0014543270426938303,0.00028015178368806797,1.038445934441,428261637184.8132
2022-09-14,1.7769132002713706,2.4796959612593947,0.004427591446833045,0.0016214878542457636,0.939370352409,386157248713.93646
2022-09-15,6.777760953446009,-0.8423477713548337,0.015154960887474114,-0.0004705789905804443,0.944134275318,387730658256.55914
2022-09-16,1.9729350275144264,2.3596321129244937,0.006103446810150942,0.0016000875936627574,0.919794265144,377225556977.20856
2022-09-19,-0.7725528213434238,0.16568026975452685,0.0007260647142186476,9.897133177801803e-05,0.907953496893,372113932908.28754
2022-09-20,-0.22480714572125599,0.04357974335931908,0.0017390415570921846,4.242946268585912e-05,0.914684111914,374636684861.2995
2022-09-21,-0.44850302415094817,-0.010110771640760545,0.0012904909755980718,2.3782765259424887e-05,0.88338246827,361532792864.26184
2022-09-22,-0.2903499736297702,0.2565816794402445,0.0015522175641206422,0.0001503652935487547,0.86699153682,354534333416.6793
2022-09-23,-0.2575129357881394,0.7204785905602704,0.0016208667717848826,0.00036247907235533654,0.909510592046,371940200960.5232
2022-09-26,-0.6655089837586277,0.6403860682232209,0.0008582544508326656,0.0003334109897121207,0.881057004179,360086121322.0783
2022-09-27,-0.5097560212305323,-0.7239920249244768,0.0011232882980446043,-0.0002833048003402994,0.900322536822,367921135053.928
2022-09-28,-0.08966357379849069,0.019422890675233628,0.001886863574694924,5.0087674889514374e-05,0.896561719809,366127838719.62805
2022-09-29,0.023536768452906802,0.510777879288633,0.0020797329284935116,0.00026126424701150504,0.913487552122,372818335629.0543
2022-09-30,-0.25821163072535414,-2.341452263197265,0.0015757626742164904,-0.0010461842790589965,0.917870607279,374482476447.19543
2022-10-03,-0.6335505221447311,0.5846169868861565,0.0008783758743105715,0.00029435427181543944,0.894190083633,364470603274.7758
2022-10-04,-0.44465825790708113,-0.05061082598310964,0.0012124266831905512,1.4270062836099633e-06,0.923308111571,376337531461.188
2022-10-05,-0.24412751545232098,-0.45685913689183055,0.0015785230804893592,-0.00018730294378183735,0.956568501176,389901326705.8898
2022-10-06,-0.4211596207386698,-1.7700454536073402,0.0012445869740806564,-0.0008047022829053896,0.948163366006,386379527832.91864
2022-10-07,-0.5212972725349511,-2.197729332157458,0.0010532353889062271,-0.0010416949729503229,0.938866609583,382478030109.5451
2022-10-10,-0.7959466174083123,-0.0902998475112432,0.0005328788477716005,-3.92288663351155e-05,0.915262738221,372528344873.01337
2022-10-11,-0.5767702859082948,0.1578042723423426,0.0009138063599853029,6.881594997674569e-05,0.902773565181,367295367833.3886
2022-10-12,0.2600607113733449,2.4211032357199316,0.002462985532884226,0.0011808053570966633,0.897697758664,365106524490.82605
2022-10-13,-0.1298297130198541,1.107235276294645,0.001763180939667331,0.00055726383252542,0.904197086018,367378647972.2289
2022-10-14,-0.12024047018169316,-0.6171936266466367,0.0017829590382962605,-0.0002804194741392439,0.915299590894,371824448281.4801
2022-10-17,-0.8199469408066619,-0.48703578848467177,0.0004865383543927856,-0.00022156560300224727,0.909910910294,369460796080.1114
2022-10-18,-0.43842256513020045,0.07483258714290156,0.0011856506081458955,5.071003703760197e-05,0.924678135264,375142761443.2314
2022-10-19,-0.045602141882868714,-3.6534826271016376,0.0019107964875097157,-0.0019337620150921208,0.91398573907,371024014617.18225
2022-10-20,-0.5296052284115883,0.01721888593344175,0.0010136967658246675,6.399477901558029e-06,0.904610705933,367027991687.44006
2022-10-21,-0.3911254091395786,0.4669311495440373,0.0012338518298018767,0.0002226090935742767,0.900242542303,365150292653.8844
2022-10-24,-0.7476830812615539,-0.24468359889527136,0.0005773583713432313,-0.00015044741888751512,0.926261633178,375411929443.3675
2022-10-25,-0.2981740828064628,0.4790768494124928,0.001322518275366053,0.0002093365113013331,0.915784798173,371131281846.5523
2022-10-26,-0.10378628408038056,-0.20152967076946265,0.0016258633100856006,-0.00012243670442841853,0.951195313284,385605065822.4446
2022-10-27,0.5156359378968747,-1.8319182724349399,0.0026735716632605776,-0.000918303026965474,0.983939477562,399097328311.379
2022-10-28,-0.113350058827856,0.31064026002619594,0.0016003745820203203,0.00012134167477350547,0.959624512348,389195921538.64905
2022-10-31,-0.6565711854564135,0.028089749700452568,0.0006723181654451743,-5.6161545667648905e-06,0.975832100659,395710529271.3392
2022-11-01,-0.05287521760876969,0.9779430676649306,0.0016836277162411706,0.0004543837395649919,0.97009674747,393317251848.5653
2022-11-02,-0.04538664914385935,0.17042375910307087,0.0017086700931869861,7.014542640844416e-05,0.970049689813,393203403802.07855
2022-11-03,-0.06684714646129375,-4.457867334757541,0.0016636654361255456,-0.002418336481956343,0.954490976446,386775127359.09686
2022-11-04,-0.16640867669772622,0.477405154560492,0.0014939720174618656,0.00020941443909928511,0.956986021054,387752323864.0792
2022-11-07,-0.34081400914075133,0.06574493016389447,0.001186864455346964,-5.390676615303234e-07,0.991409279364,402179894315.6349
2022-11-08,1.0634692679295679,-0.757578917810232,0.0035511757660038447,-0.00043420915968483633,0.976088727485,394936214963.7294
2022-11-09,1.2414548192348673,-1.1844059492621963,0.0038954542241486133,-0.0006705799051553357,0.880744871078,355639311703.4768
2022-11-10,1.6864274838148723,-1.9479090354898965,0.00473157791437695,-0.0011092715028750903,0.753958696179,302605063696.8061
2022-11-11,0.9170115977951848,-3.0678664274162246,0.0034339367798472873,-0.00181347719441308,0.839903712816,336865135843.0826
2022-11-14,0.12863224464742593,-0.6697447629961909,0.0020689087892914047,-0.0004541152656526791,0.785273663056,313459931493.43146
2022-11-15,1.0988932107499447,-0.10794090296879211,0.0037886367040501287,-0.00013512100714469243,0.801361740695,319407146559.7761
2022-11-16,0.6885268547371295,-0.30768822085281367,0.003093653827391984,-0.0002527275697584781,0.81368542899,323766538003.86176
2022-11-17,0.23941685350978184,-2.413001292005114,0.0023180868089936538,-0.0015158878623956814,0.806089820633,320017579504.2511
2022-11-18,-0.023530591878646607,-3.996981299991747,0.0018636734002079652,-0.0027234806216243895,0.81024033294,320331100560.6855
2022-11-21,-0.588416009127629,-0.1269315165217788,0.000872602802935259,-0.0002071126490679395,0.799184425512,312146945942.77655
2022-11-22,0.07379112839332871,-0.3818008378300155,0.0020351708550967193,-0.0003834436166929921,0.777592696604,303152194386.4471
2022-11-23,-0.11440008329574859,0.49032965052101246,0.0017000781954813146,0.0001786449895872304,0.79805211183,310751834009.56635
2022-11-25,-0.33909930827577145,0.23884534174652916,0.0012885754250380568,1.9313118973265863e-05,0.81837142484,318669910367.0565
2022-11-28,-0.6523824788652934,0.2600966557475014,0.0007305534789261196,3.615303818999336e-05,0.812332752733,315874237356.33
2022-11-29,-0.3948003948943257,-0.1735151446100787,0.0011481286446443277,-0.00024364374281417322,0.802349876662,311593224390.9654
2022-11-30,-0.14810337779488428,0.6318939804145834,0.0015804422443646124,0.0002818367510519431,0.814147810046,316035861020.9537
2022-12-01,0.0770265938033625,0.1763160120886802,0.001971896988853609,-8.981301113468838e-06,0.850801464317,330155532207.7363
2022-12-02,-0.0199157814607268,0.3179423380841015,0.0018091553408517698,8.31728040676579e-05,0.840529289057,326027592017.76044
2022-12-05,-0.7631454241820448,0.07189565521859681,0.0005322573202978529,-7.543701109262674e-05,0.84968361727,329153600280.11
2022-12-06,-0.3127211605261141,0.2408822318714227,0.0012894875917653862,2.9576617336684515e-05,0.84468600446,326086201568.41547
2022-12-07,-0.21581472370678165,0.3632104471538971,0.0014659747719445886,0.00011079684645030316,0.850384196971,328199310631.1555
2022-12-08,-0.3277870533899588,0.018479501285547376,0.0012716218439244023,-0.00011253773705862904,0.839503933452,323944154279.1225
2022-12-09,-0.285358404624667,0.21998955755893718,0.0013409391931732929,1.947395920089863e-05,0.858945882155,331330076551.5836
2022-12-12,-0.6524826288153365,0.13726505983202356,0.0007079067590971072,-3.185411422860373e-05,0.853211507586,328742369908.81226
2022-12-13,-0.2781123508841905,-0.25009159948792997,0.0013489831397028196,-0.00028636141470532553,0.858539391858,330703233431.764
2022-12-14,-0.016314137064335554,-2.267178655547931,0.0018072105841774732,-0.0016451773780397237,0.887729303381,341864385936.1696
2022-12-15,-0.1390643021011555,-0.5273086903371157,0.0015979439961171303,-0.0005011161882795528,0.890254354657,342550310001.91003
2022-12-16,-0.2479831470148447,0.33612141654859823,0.001412477040101153,7.096960338981396e-05,0.86728278142,333608737800.1867
2022-12-19,-0.7013814376688156,0.20994858599297198,0.0006252322037807258,-1.628058609788022e-05,0.839875774864,322727877320.70087
2022-12-20,-0.34686802137398676,0.21809500096003748,0.0012260545382575812,-1.0488310090573192e-05,0.823536056851,315970590232.18774
2022-12-21,-0.326058082084867,0.31721514640784,0.0012698507518836264,5.8983997764377285e-05,0.847633081501,325175184915.4376
2022-12-22,-0.1602728363652658,0.361195674207727,0.0015528407276000867,9.0278452562042e-05,0.843195618816,323241590694.8657
2022-12-23,-0.2587547001363817,0.660442567635943,0.001388577376353331,0.00029224728426428803,0.844194325117,323519164532.47
2022-12-27,-0.6759723638111834,0.11006437455644776,0.0006651901337334813,-7.191179104796851e-05,0.848591013908,324835384948.265
2022-12-28,-0.4643550287782545,0.4079027718044157,0.0010230690277005057,0.00012906668459356058,0.8399359586,321363727065.9362
2022-12-29,-0.2695047872752089,0.5673876045205528,0.001366273684950406,0.00023958799692895766,0.83299277844,318251590263.80304
2022-12-30,-0.3785258864673697,-0.07589922185482663,0.0011801188169124894,-0.00019030815927354033,0.838526883526,320081089139.22046
2023-01-03,-0.5703485345265221,0.3055730142104821,0.0008494326723109382,6.300956808638428e-05,0.843780085391,321265002247.2439
2023-01-04,-0.558803315855183,0.035000143338546584,0.000865507366538427,-0.00011477376660137229,0.843211245785,320922182113.7682
2023-01-05,-0.2661460529411977,0.5732497625331324,0.0013675358417090779,0.0002498459847394767,0.852695347503,324369544293.4295
2023-01-06,-0.5108465716770758,-0.014177884285984144,0.0009490031677093766,-0.00014713346174422828,0.851818124476,323932356386.7127
2023-01-09,-0.7206832161769857,0.32591585251629157,0.0005764347793581855,8.25615606257873e-05,0.864443193289,328498009829.2726
2023-01-10,-0.3130241405781012,0.002082483567779574,0.0012599178203804623,-0.00013241014293108468,0.870777665108,330884397269.81604
2023-01-11,-0.3197861725715739,0.05920149148357496,0.0012359665565457787,-0.00010468864006322762,0.883951640903,335747837175.3695
2023-01-12,-0.4113441961134849,-0.053615347220540656,0.0010710048300292202,-0.0001809526720750324,0.904886150128,343463621577.3181
2023-01-13,-0.036548380636739486,0.3508135557523756,0.0017041540877939965,8.287721546626159e-05,0.956915395927,363433875432.7606
2023-01-17,-0.45584817686588297,-0.07296619120079935,0.00096701743160698,-0.00019654424414213548,1.071886746547,408023232448.03577
2023-01-18,-0.41423717672865984,-0.11648910734937204,0.00103119995569446,-0.00022592507905971125,1.071274656024,408003184105.71906
2023-01-19,-0.181422360685382,0.10674803556778287,0.0014240272828894927,-8.159898380197291e-05,1.047738862359,398993060386.05273
2023-01-20,-0.02763911829949781,1.089217478942878,0.001697371079919556,0.0005727961254204654,1.066296173366,405989633549.5902
2023-01-23,-0.5541867779952346,0.4261515086698996,0.0007901366873216976,0.00013391139040772924,1.147415859687,437732794648.68384
2023-01-24,-0.35630707565967396,0.5749435695419517,0.0010994101447254468,0.0002010444421526884,1.157946337765,441854991915.7521
2023-01-25,-0.6850125146027436,-0.10380846499346968,0.0009243794584630603,-0.0002250778664732082,1.14168583391,435747150905.5123
2023-01-26,-0.3089372654461731,0.34889927249126934,0.0012528975520333084,3.354504461620902e-05,1.166238508234,445368746306.41675
2023-01-27,-0.7054019553283719,-0.013879716134015816,0.0009550627966529215,-0.00018852548915547807,1.161820741319,443456176561.58954
2023-01-30,-0.9907891447964198,0.3798191545850472,0.0007233434488199936,4.881832087172034e-05,1.200618353218,458297300768.152
2023-01-31,-0.13117401212694685,0.5264618904794133,0.001380338638872353,0.00013876492110913457,1.15137768201,439511464587.8264
2023-02-01,-0.4874250245236134,0.4933442409035223,0.0011030817375304622,0.00011834035128282696,1.167609671158,445901640172.67395
2023-02-02,-0.5533807059661678,0.4123676512449583,0.0010456646365874425,6.5313224522126e-05,1.196241930423,457433839815.10974
